1:Timestamp,1:Sync,1:Aux,1:Fx,1:Fy,1:Fz,1:Mx,1:My,1:Mz,1:COPx,1:COPy,2:Timestamp,2:Sync,2:Aux,2:Fx,2:Fy,2:Fz,2:Mx,2:My,2:Mz,2:COPx,2:COPy
0.000000,0.000000,0.000000,92.369270,80.382240,1011.949585,1306.708252,510.552490,-149.701202,-0.504524,1.291278,0.000000,0.000000,0.000000,-15.039009,5.415395,-13.850708,-22.312866,0.433533,19.508276,0.000000,0.000000
0.000000,0.000000,0.000000,94.047745,79.771881,1017.747925,1317.206299,512.871826,-150.433624,-0.503928,1.294236,0.000000,0.000000,0.000000,-9.851000,1.295506,-6.831665,-18.406494,-0.298889,12.061958,0.000000,0.000000
0.000000,0.000000,0.000000,93.742569,80.077057,1026.598267,1326.483643,515.069153,-151.776398,-0.501724,1.292116,0.000000,0.000000,0.000000,-3.289695,-4.502857,2.323608,-3.513916,-1.519592,2.540436,0.000000,0.000000
0.000000,0.000000,0.000000,91.911507,81.145180,1034.838013,1335.028564,517.144348,-151.532257,-0.499735,1.290085,0.000000,0.000000,0.000000,3.424199,-8.164982,11.478882,9.425659,-2.984436,-5.882449,0.259994,0.821130
0.000000,0.000000,0.000000,88.707146,81.450356,1038.500122,1338.690674,517.998840,-148.968781,-0.498795,1.289062,0.000000,0.000000,0.000000,8.154443,-9.233101,20.329102,16.505737,-5.303772,-11.863918,0.260896,0.811927
0.000000,0.000000,0.000000,85.502792,81.908119,1041.246704,1339.911377,518.731262,-147.137695,-0.498183,1.286834,0.000000,0.000000,0.000000,13.037275,-9.996044,26.737793,24.318237,-7.256897,-17.967457,0.271410,0.909508
0.000000,0.000000,0.000000,82.603607,82.823654,1044.908813,1341.376221,519.951965,-146.161133,-0.497605,1.283726,0.000000,0.000000,0.000000,17.920107,-11.369341,29.484375,32.130737,-7.989319,-23.826855,0.270968,1.089755
0.000000,0.000000,0.000000,79.246658,83.128830,1047.960571,1343.817627,521.538879,-143.963867,-0.497670,1.282317,0.000000,0.000000,0.000000,19.445992,-10.758986,29.484375,33.107300,-7.745178,-25.047564,0.262688,1.122876
0.000000,0.000000,0.000000,76.042305,81.297768,1049.791626,1346.991455,523.492004,-140.423828,-0.498663,1.283104,0.000000,0.000000,0.000000,18.225285,-7.554628,28.263672,26.515503,-7.012756,-21.873722,0.248119,0.938148
0.000000,0.000000,0.000000,73.448296,78.093407,1053.148560,1348.212158,525.323059,-137.372040,-0.498812,1.280173,0.000000,0.000000,0.000000,16.089045,-4.502857,23.991211,21.388550,-5.792053,-17.601246,0.241424,0.891516
0.000000,0.000000,0.000000,70.396530,75.041641,1058.031372,1348.944580,526.909973,-133.465790,-0.498010,1.274957,0.000000,0.000000,0.000000,13.647629,-2.671797,15.140991,16.749878,-3.106506,-13.572909,0.205172,1.106260
0.000000,0.000000,0.000000,67.344757,71.989868,1058.336548,1347.968018,526.909973,-127.850525,-0.497866,1.273667,0.000000,0.000000,0.000000,10.901036,0.074797,5.985718,4.054443,-0.543030,-9.056290,0.000000,0.000000
0.000000,0.000000,0.000000,64.292992,69.548454,1054.979614,1344.061768,525.689270,-121.869057,-0.498293,1.274017,0.000000,0.000000,0.000000,7.849266,2.973979,-1.338501,-9.861572,0.799744,-4.783812,0.000000,0.000000
0.000000,0.000000,0.000000,61.546398,66.954445,1052.233032,1340.887939,524.468567,-117.352432,-0.498434,1.274326,0.000000,0.000000,0.000000,5.255261,5.567984,-6.526489,-14.744385,0.921814,-1.243758,0.000000,0.000000
0.000000,0.000000,0.000000,60.173100,64.207855,1052.233032,1342.352783,524.712708,-114.666878,-0.498666,1.275718,0.000000,0.000000,0.000000,1.745726,9.077518,-10.493774,-15.476807,0.799744,2.784577,0.000000,0.000000
0.000000,0.000000,0.000000,61.088631,61.461266,1054.064087,1348.212158,526.665833,-113.202026,-0.499653,1.279061,0.000000,0.000000,0.000000,-1.611221,13.349997,-13.850708,-21.336182,1.043884,6.568773,0.000000,0.000000
0.000000,0.000000,0.000000,64.140404,60.087967,1057.115845,1355.292236,529.107239,-113.568237,-0.500520,1.282066,0.000000,0.000000,0.000000,-1.916398,14.875882,-14.155884,-25.974976,1.532166,7.789480,0.000000,0.000000
0.000000,0.000000,0.000000,66.429230,62.071617,1062.303833,1359.931152,531.182434,-115.277229,-0.500029,1.280172,0.000000,0.000000,0.000000,-0.543102,11.671523,-12.019653,-19.138916,1.898376,6.324631,0.000000,0.000000
0.000000,0.000000,0.000000,67.497345,65.428566,1067.186646,1362.372559,532.525208,-116.742081,-0.498999,1.276602,0.000000,0.000000,0.000000,0.982783,7.551634,-6.831665,-5.955322,1.532166,4.127357,0.000000,0.000000
0.000000,0.000000,0.000000,68.870644,68.480331,1067.491821,1361.884277,533.013489,-117.962791,-0.499314,1.275780,0.000000,0.000000,0.000000,0.830195,5.873160,3.544312,4.298584,-0.787170,3.517002,0.000000,0.000000
